datetime;open;high;low;close
2025-09-17 12:00:00;146.33299;146.47800;146.31500;146.37700
2025-09-17 11:00:00;146.27100;146.34200;146.21600;146.33299
2025-09-17 10:00:00;146.31700;146.38901;146.20000;146.26801
2025-09-17 09:00:00;146.44600;146.45399;146.27200;146.31400
2025-09-17 08:00:00;146.66200;146.68201;146.36800;146.45100
2025-09-17 07:00:00;146.49500;146.67999;146.47400;146.66299
2025-09-17 06:00:00;146.50999;146.54401;146.45799;146.49400
2025-09-17 05:00:00;146.45100;146.55400;146.36301;146.51199
2025-09-17 04:00:00;146.52800;146.54401;146.42999;146.45300
2025-09-17 03:00:00;146.53400;146.56300;146.47099;146.53000
2025-09-17 02:00:00;146.49300;146.59000;146.48900;146.53600
2025-09-17 01:00:00;146.53000;146.60400;146.42599;146.49500
2025-09-17 00:00:00;146.40800;146.56900;146.20700;146.53101
2025-09-16 23:00:00;146.48399;146.49500;146.30600;146.41100
2025-09-16 22:00:00;146.43800;146.51401;146.39700;146.50999
2025-09-16 21:00:00;146.47301;146.54100;146.34300;146.44200
2025-09-16 20:00:00;146.48599;146.50600;146.42900;146.47701
2025-09-16 19:00:00;146.34399;146.49899;146.33900;146.48399
2025-09-16 18:00:00;146.37399;146.39700;146.32001;146.33800
2025-09-16 17:00:00;146.35600;146.39999;146.27400;146.37100
2025-09-16 16:00:00;146.55299;146.56300;146.34599;146.35001
2025-09-16 15:00:00;146.52100;146.68201;146.49400;146.55299
2025-09-16 14:00:00;146.75400;146.80400;146.51100;146.52100
2025-09-16 13:00:00;147.10001;147.13699;146.73000;146.75400
2025-09-16 12:00:00;146.94701;147.25600;146.90199;147.098007
2025-09-16 11:00:00;147.050003;147.11400;146.86900;146.95000
2025-09-16 10:00:00;146.95700;147.089996;146.94099;147.054001
2025-09-16 09:00:00;146.99300;147.0050049;146.86000;146.95700
2025-09-16 08:00:00;146.88901;147.093002;146.87199;146.99400
2025-09-16 07:00:00;146.89500;146.89900;146.68600;146.88800
2025-09-16 06:00:00;146.98599;147.026001;146.77400;146.89799
2025-09-16 05:00:00;147.0090027;147.070999;146.91000;146.99001
2025-09-16 04:00:00;147.095993;147.12801;146.96700;147.0090027
2025-09-16 03:00:00;147.14600;147.19800;147.014008;147.098007
2025-09-16 02:00:00;147.34700;147.35300;147.11200;147.14600
2025-09-16 01:00:00;147.44000;147.53799;147.25800;147.34700
2025-09-16 00:00:00;147.39900;147.50200;147.34399;147.43700
2025-09-15 23:00:00;147.38699;147.42599;147.33000;147.39500
2025-09-15 22:00:00;147.31599;147.40100;147.31599;147.39301
2025-09-15 21:00:00;147.37399;147.37801;147.27299;147.31700
2025-09-15 20:00:00;147.38300;147.42999;147.35800;147.37801
2025-09-15 19:00:00;147.31900;147.41299;147.30499;147.38300
2025-09-15 18:00:00;147.24800;147.32700;147.23599;147.32600
2025-09-15 17:00:00;147.32899;147.37100;147.23801;147.24800
2025-09-15 16:00:00;147.26801;147.41600;147.23801;147.32899
2025-09-15 15:00:00;147.41701;147.43500;147.26401;147.26801
2025-09-15 14:00:00;147.34599;147.47000;147.34300;147.41400
2025-09-15 13:00:00;147.26500;147.35300;147.22600;147.34700
2025-09-15 12:00:00;147.41200;147.41701;147.24300;147.26601
2025-09-15 11:00:00;147.38800;147.47800;147.31700;147.41000
2025-09-15 10:00:00;147.36200;147.40601;147.23801;147.39000
2025-09-15 09:00:00;147.40700;147.42900;147.30499;147.36600
2025-09-15 08:00:00;147.46500;147.48300;147.37000;147.40700
2025-09-15 07:00:00;147.52499;147.59399;147.36800;147.46300
2025-09-15 06:00:00;147.50600;147.60699;147.49200;147.52499
2025-09-15 05:00:00;147.39799;147.52000;147.38600;147.50900
2025-09-15 04:00:00;147.42300;147.45300;147.33400;147.39799
2025-09-15 03:00:00;147.51199;147.51700;147.39799;147.42300
2025-09-15 02:00:00;147.57001;147.61000;147.50101;147.51100
2025-09-15 01:00:00;147.54300;147.58600;147.53400;147.57001
2025-09-15 00:00:00;147.67000;147.68900;147.53999;147.54601
2025-09-14 23:00:00;147.70399;147.72600;147.62199;147.67000
2025-09-12 20:00:00;147.57600;147.72200;147.57201;147.64500
2025-09-12 19:00:00;147.48199;147.60899;147.45799;147.58501
2025-09-12 18:00:00;147.55400;147.56100;147.46600;147.48199
2025-09-12 17:00:00;147.67900;147.68401;147.50800;147.55600
2025-09-12 16:00:00;147.85201;147.875;147.625;147.67900
2025-09-12 15:00:00;147.66701;147.86400;147.64600;147.85201
2025-09-12 14:00:00;147.72000;147.76100;147.58400;147.66600
2025-09-12 13:00:00;147.84500;147.88699;147.69000;147.71800
2025-09-12 12:00:00;147.83501;148.072006;147.80200;147.84399
2025-09-12 11:00:00;147.74800;147.85500;147.67900;147.83400
2025-09-12 10:00:00;147.92101;147.93800;147.73599;147.74600
2025-09-12 09:00:00;147.89600;147.98199;147.85001;147.92200
2025-09-12 08:00:00;147.45000;147.92599;147.44701;147.89000
2025-09-12 07:00:00;147.40401;147.48300;147.23599;147.45399
2025-09-12 06:00:00;147.34100;147.50600;147.31799;147.39799
2025-09-12 05:00:00;147.50200;147.55400;147.32500;147.34700
2025-09-12 04:00:00;147.44099;147.54500;147.44099;147.50101
2025-09-12 03:00:00;147.41701;147.47900;147.41701;147.44099
2025-09-12 02:00:00;147.41299;147.47800;147.39301;147.41701
2025-09-12 01:00:00;147.22501;147.44701;147.20700;147.41100
2025-09-12 00:00:00;147.22301;147.33800;147.15900;147.22501
2025-09-11 23:00:00;147.17999;147.23700;147.14400;147.22301
2025-09-11 22:00:00;147.17200;147.22900;147.11000;147.19701
2025-09-11 21:00:00;147.20100;147.21001;147.125;147.15401
2025-09-11 20:00:00;147.15900;147.24300;147.11000;147.19299
2025-09-11 19:00:00;147.17300;147.19200;147.082001;147.16200
2025-09-11 18:00:00;147.28600;147.30600;147.14000;147.17000
2025-09-11 17:00:00;147.052002;147.30400;147.044998;147.28600
2025-09-11 16:00:00;147.16200;147.16901;146.98000;147.054001
2025-09-11 15:00:00;147.18600;147.30800;147.048004;147.16701
2025-09-11 14:00:00;147.35400;147.37700;146.98801;147.18300
2025-09-11 13:00:00;147.52299;147.62000;147.32300;147.35400
2025-09-11 12:00:00;147.96300;148.17999;147.35500;147.52499
2025-09-11 11:00:00;147.96500;147.98700;147.89700;147.96300
2025-09-11 10:00:00;147.95599;147.98801;147.89101;147.96899
2025-09-11 09:00:00;147.84300;147.99001;147.83400;147.95599
2025-09-11 08:00:00;147.77299;147.86301;147.76199;147.84599
2025-09-11 07:00:00;147.71899;147.83200;147.64900;147.77299
