datetime;open;high;low;close
2025-06-14 17:00:00;104500.88;104778.89;104444;104660.81
2025-06-14 16:00:00;104889.39;104966.07;104410.29;104500.9
2025-06-14 15:00:00;104973.95;105043.49;104680.39;104889.39
2025-06-14 14:00:00;105074.09;105125.8;104891.36;104973.96
2025-06-14 13:00:00;105099.31;105186.06;104945.22;105074.09
2025-06-14 12:00:00;105130.38;105154.13;104788;105099.3
2025-06-14 11:00:00;105054.4;105157.94;104998;105130.39
2025-06-14 10:00:00;104918.81;105173.68;104875.43;105054.4
2025-06-14 09:00:00;105156.18;105181.87;104894.75;104918.82
2025-06-14 08:00:00;105126.03;105194.28;104914.98;105154.95
2025-06-14 07:00:00;105155.89;105200.89;104836.25;105126.03
