datetime;open;high;low;close
2025-03-10 06:00:00;1.29140;1.29230;1.29110;1.29150
2025-03-10 05:00:00;1.29080;1.29120;1.29060;1.29120
2025-03-10 04:00:00;1.29120;1.29160;1.29070;1.29070
2025-03-10 03:00:00;1.29120;1.29170;1.29100;1.29110
2025-03-10 02:00:00;1.29290;1.29310;1.29110;1.29120
2025-03-10 01:00:00;1.29380;1.29460;1.29270;1.29290
2025-03-10 00:00:00;1.29330;1.29440;1.29310;1.29380
2025-03-09 23:00:00;1.29310;1.29390;1.29260;1.29320
2025-03-09 22:00:00;1.29190;1.29340;1.29190;1.29310
2025-03-07 21:00:00;1.29250;1.29290;1.29210;1.29220
2025-03-07 20:00:00;1.29200;1.29270;1.29190;1.29250
2025-03-07 19:00:00;1.29120;1.29220;1.29060;1.29210
2025-03-07 18:00:00;1.29060;1.29120;1.28970;1.29120
2025-03-07 17:00:00;1.29160;1.29210;1.28950;1.29080
2025-03-07 16:00:00;1.29230;1.29300;1.29050;1.29150
2025-03-07 15:00:00;1.29210;1.29370;1.29010;1.29230
2025-03-07 14:00:00;1.29020;1.29310;1.29020;1.29200
2025-03-07 13:00:00;1.29100;1.29400;1.29020;1.29020
2025-03-07 12:00:00;1.29200;1.29200;1.29030;1.29100
2025-03-07 11:00:00;1.29190;1.29230;1.29110;1.29190
2025-03-07 10:00:00;1.29380;1.29420;1.29170;1.29210
2025-03-07 09:00:00;1.29210;1.29450;1.29150;1.29390
2025-03-07 08:00:00;1.29060;1.29270;1.29020;1.29210
2025-03-07 07:00:00;1.28970;1.29120;1.28910;1.29040
2025-03-07 06:00:00;1.28850;1.29000;1.28800;1.28980
2025-03-07 05:00:00;1.28850;1.28910;1.28820;1.28850
2025-03-07 04:00:00;1.28870;1.28910;1.28830;1.28860
2025-03-07 03:00:00;1.28850;1.28930;1.28830;1.28880
2025-03-07 02:00:00;1.28830;1.28910;1.28770;1.28860
2025-03-07 01:00:00;1.28830;1.28870;1.28760;1.28840
2025-03-07 00:00:00;1.28830;1.28890;1.28800;1.28820
2025-03-06 23:00:00;1.28830;1.28890;1.28810;1.28830
2025-03-06 22:00:00;1.28820;1.28860;1.28780;1.28830
2025-03-06 21:00:00;1.28780;1.28850;1.28700;1.28850
2025-03-06 20:00:00;1.28940;1.28960;1.28780;1.28780
2025-03-06 19:00:00;1.28850;1.29030;1.28820;1.28940
2025-03-06 18:00:00;1.28870;1.29010;1.28770;1.28850
2025-03-06 17:00:00;1.28930;1.29020;1.28830;1.28880
2025-03-06 16:00:00;1.28910;1.29120;1.28890;1.28940
2025-03-06 15:00:00;1.29020;1.29190;1.28820;1.28910
2025-03-06 14:00:00;1.28980;1.29060;1.28810;1.29020
2025-03-06 13:00:00;1.28860;1.28980;1.28790;1.28970
2025-03-06 12:00:00;1.28800;1.28980;1.28760;1.28870
2025-03-06 11:00:00;1.28740;1.28860;1.28700;1.28800
2025-03-06 10:00:00;1.28760;1.28830;1.28660;1.28740
2025-03-06 09:00:00;1.28930;1.29060;1.28690;1.28770
2025-03-06 08:00:00;1.29080;1.29150;1.28910;1.28950
2025-03-06 07:00:00;1.29000;1.29240;1.28910;1.29080
2025-03-06 06:00:00;1.29020;1.29130;1.28950;1.28990
2025-03-06 05:00:00;1.29010;1.29040;1.28950;1.29020
2025-03-06 04:00:00;1.28870;1.29010;1.28830;1.29010
2025-03-06 03:00:00;1.28970;1.28980;1.28860;1.28860
2025-03-06 02:00:00;1.29060;1.29090;1.28920;1.28970
2025-03-06 01:00:00;1.28920;1.29080;1.28900;1.29050
2025-03-06 00:00:00;1.28890;1.29010;1.28870;1.28930
2025-03-05 23:00:00;1.28930;1.28960;1.28870;1.28900
2025-03-05 22:00:00;1.28970;1.28980;1.28920;1.28930
2025-03-05 21:00:00;1.29000;1.29000;1.28910;1.28960
2025-03-05 20:00:00;1.28970;1.29010;1.28960;1.29010
2025-03-05 19:00:00;1.28880;1.28980;1.28850;1.28970
2025-03-05 18:00:00;1.28800;1.28890;1.28660;1.28890
2025-03-05 17:00:00;1.28600;1.28810;1.28570;1.28800
2025-03-05 16:00:00;1.28670;1.28790;1.28560;1.28610
2025-03-05 15:00:00;1.28620;1.28730;1.28540;1.28680
2025-03-05 14:00:00;1.28220;1.28700;1.28200;1.28700
2025-03-05 13:00:00;1.28130;1.28270;1.28050;1.28220
2025-03-05 12:00:00;1.28240;1.28430;1.28110;1.28130
2025-03-05 11:00:00;1.28320;1.28360;1.28180;1.28240
2025-03-05 10:00:00;1.28360;1.28410;1.28180;1.28320
2025-03-05 09:00:00;1.28430;1.28550;1.28350;1.28360
2025-03-05 08:00:00;1.28210;1.28530;1.28160;1.28430
2025-03-05 07:00:00;1.27980;1.28210;1.27960;1.28210
2025-03-05 06:00:00;1.27950;1.28030;1.27880;1.27970
2025-03-05 05:00:00;1.27880;1.27970;1.27880;1.27960
2025-03-05 04:00:00;1.27880;1.27950;1.27860;1.27870
2025-03-05 03:00:00;1.27710;1.27870;1.27680;1.27870
2025-03-05 02:00:00;1.27780;1.27820;1.27690;1.27700
2025-03-05 01:00:00;1.27890;1.27950;1.27770;1.27780
2025-03-05 00:00:00;1.27950;1.27950;1.27840;1.27880
2025-03-04 23:00:00;1.27900;1.27970;1.27870;1.27960
2025-03-04 22:00:00;1.27930;1.27990;1.27890;1.27900
2025-03-04 21:00:00;1.27860;1.28000;1.27840;1.27960
2025-03-04 20:00:00;1.27880;1.28000;1.27840;1.27840
2025-03-04 19:00:00;1.27750;1.27890;1.27750;1.27880
2025-03-04 18:00:00;1.27440;1.27770;1.27410;1.27750
2025-03-04 17:00:00;1.27250;1.27460;1.27250;1.27440
2025-03-04 16:00:00;1.27160;1.27310;1.27040;1.27250
2025-03-04 15:00:00;1.27080;1.27220;1.27000;1.27160
2025-03-04 14:00:00;1.27220;1.27310;1.27080;1.27100
2025-03-04 13:00:00;1.27460;1.27540;1.27210;1.27230
2025-03-04 12:00:00;1.27420;1.27520;1.27340;1.27460
2025-03-04 11:00:00;1.27230;1.27420;1.27090;1.27400
2025-03-04 10:00:00;1.27250;1.27290;1.27040;1.27230
2025-03-04 09:00:00;1.27190;1.27410;1.27100;1.27250
2025-03-04 08:00:00;1.27040;1.27240;1.26930;1.27200
2025-03-04 07:00:00;1.26990;1.27090;1.26920;1.27040
2025-03-04 06:00:00;1.26950;1.27020;1.26890;1.26980
2025-03-04 05:00:00;1.26940;1.27000;1.26830;1.26960
2025-03-04 04:00:00;1.26880;1.26970;1.26790;1.26950
2025-03-04 03:00:00;1.26890;1.26950;1.26850;1.26870
2025-03-04 02:00:00;1.26970;1.27000;1.26890;1.26890
2025-03-04 01:00:00;1.26990;1.27080;1.26930;1.26980
2025-03-04 00:00:00;1.27020;1.27040;1.26880;1.27000
2025-03-03 23:00:00;1.27020;1.27100;1.26980;1.27020
2025-03-03 22:00:00;1.27040;1.27070;1.26970;1.27030
2025-03-03 21:00:00;1.26970;1.27080;1.26970;1.27000
2025-03-03 20:00:00;1.26910;1.26990;1.26800;1.26980
2025-03-03 19:00:00;1.27060;1.27100;1.26870;1.26910
2025-03-03 18:00:00;1.27170;1.27240;1.27030;1.27060
2025-03-03 17:00:00;1.27080;1.27180;1.27040;1.27160
2025-03-03 16:00:00;1.27000;1.27120;1.26950;1.27090
2025-03-03 15:00:00;1.26850;1.27150;1.26850;1.26990
2025-03-03 14:00:00;1.26800;1.27020;1.26730;1.26910
2025-03-03 13:00:00;1.26880;1.26890;1.26730;1.26800
2025-03-03 12:00:00;1.26600;1.26890;1.26600;1.26870
2025-03-03 11:00:00;1.26470;1.26630;1.26420;1.26610
2025-03-03 10:00:00;1.26300;1.26490;1.26290;1.26470
